,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",6994,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"River (feat. Ed Sheeran)",Eminem,5847,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,"Him & I (with Halsey)",G-Eazy,5636,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
4,Havana,"Camila Cabello",4647,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Gucci Gang","Lil Pump",4011,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
6,Wolves,"Selena Gomez",3697,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
7,"Bartier Cardi (feat. 21 Savage)","Cardi B",3559,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
8,"New Rules","Dua Lipa",3470,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,"No Limit",G-Eazy,3441,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
10,"Man's Not Hot","Big Shaq",3153,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
11,"Dusk Till Dawn - Radio Edit",ZAYN,2874,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
12,"Let You Down",NF,2783,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
13,"Never Be the Same","Camila Cabello",2599,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
14,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2534,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
15,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,2427,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
16,Silence,Marshmello,2390,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
17,"Ric Flair Drip (& Metro Boomin)",Offset,2367,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
18,"All I Want for Christmas Is You","Mariah Carey",2318,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
19,Perfect,"Ed Sheeran",2286,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
20,"Too Good At Goodbyes","Sam Smith",2226,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
21,"XO Tour Llif3","Lil Uzi Vert",2212,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
22,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",2210,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
23,"Tell Me You Love Me","Demi Lovato",2197,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
24,"What Lovers Do (feat. SZA)","Maroon 5",2192,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
25,HUMBLE.,"Kendrick Lamar",2176,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
26,"I Miss You (feat. Julia Michaels)","Clean Bandit",2165,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
27,"How Long","Charlie Puth",2149,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
28,Unforgettable,"French Montana",2128,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
29,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",2080,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
30,"Real Friends","Camila Cabello",2021,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL
31,"Shape of You","Ed Sheeran",1941,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
32,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",1924,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
33,"Tip Toe (feat. French Montana)","Jason Derulo",1895,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
34,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",1868,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
35,"I Fall Apart","Post Malone",1851,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
36,"Bank Account","21 Savage",1843,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
37,Believer,"Imagine Dragons",1841,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
38,"End Game","Taylor Swift",1838,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
39,"Feel It Still","Portugal. The Man",1746,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
40,Anywhere,"Rita Ora",1728,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
41,"Last Christmas",Wham!,1719,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
42,"Candy Paint","Post Malone",1713,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
43,MotorSport,Migos,1709,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
44,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1706,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
45,"Échame La Culpa","Luis Fonsi",1699,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
46,Sober,G-Eazy,1690,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV
47,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1650,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
48,"More Than You Know","Axwell /\ Ingrosso",1485,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
49,"Bodak Yellow","Cardi B",1396,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
50,"Για Κάποιο Λόγο","Nikos Oikonomopoulos",1389,https://open.spotify.com/track/14l6yV4qAzDj4GhxtgIgst
51,Wait,"Maroon 5",1384,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
52,Attention,"Charlie Puth",1361,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
53,"Havana - Remix","Camila Cabello",1345,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
54,"Bad At Love",Halsey,1336,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
55,Thunder,"Imagine Dragons",1302,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
56,Congratulations,"Post Malone",1298,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
57,"Mi Gente","J Balvin",1297,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
58,"Plain Jane","A$AP Ferg",1290,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
59,"Do They Know It's Christmas? - 1984 Version","Band Aid",1260,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
60,"Mask Off",Future,1229,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
61,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1221,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
62,Saint,"Huncho Jack",1211,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
63,Stargazing,Kygo,1202,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
64,Naked,"James Arthur",1182,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
65,"Eimai Allou",Melisses,1147,https://open.spotify.com/track/3IC6ND2tQKXhP3JdD5jKDl
66,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",1145,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
67,1-800-273-8255,Logic,1141,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
68,"It's the Most Wonderful Time of the Year","Andy Williams",1132,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
69,"Dubai Shit","Huncho Jack",1104,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
70,Corazón,Maluma,1097,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
71,"All Falls Down (feat. Juliander)","Alan Walker",1095,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
72,IDGAF,"Dua Lipa",1074,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
73,Delicate,"Taylor Swift",1065,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
74,"Wanted You (feat. Lil Uzi Vert)",NAV,1061,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
75,"Sucker for You","Matt Terry",1039,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
76,goosebumps,"Travis Scott",1036,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
77,"Slippery (feat. Gucci Mane)",Migos,1033,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
78,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",1029,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
79,"Look What You Made Me Do","Taylor Swift",1029,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
80,"Santa Tell Me","Ariana Grande",1027,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
81,Downtown,Anitta,1014,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
82,"Αν Με Δεις Να Κλαίω","Helena Paparizou",1006,https://open.spotify.com/track/6OpSduoBQXA2jIRDhDYbd2
