,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"2U (feat. Justin Bieber)","David Guetta",41684,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2,"Despacito - Remix","Luis Fonsi",41483,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
3,Believer,"Imagine Dragons",39191,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
4,Thunder,"Imagine Dragons",38599,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
5,"Shape of You","Ed Sheeran",38135,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
6,Attention,"Charlie Puth",35661,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
7,"There's Nothing Holdin' Me Back","Shawn Mendes",33503,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
8,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",30678,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
9,"Symphony (feat. Zara Larsson)","Clean Bandit",29941,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
10,Mama,"Jonas Blue",29870,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
11,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",29445,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
12,"There for You","Martin Garrix",29346,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
13,"More Than You Know","Axwell /\ Ingrosso",29102,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
14,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",28908,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
15,"Something Just Like This","The Chainsmokers",26966,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
16,"Half Dead",Quebonafide,26750,https://open.spotify.com/track/5TuXRIWZicQ2baTHfXID0U
17,"No Promises (feat. Demi Lovato)","Cheat Codes",25828,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
18,"Strip That Down","Liam Payne",25453,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
19,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",24495,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
20,Signs,Drake,22915,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
21,"Galway Girl","Ed Sheeran",22832,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
22,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",22704,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
23,"Stay (with Alessia Cara)",Zedd,22671,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
24,"Bad Liar","Selena Gomez",22552,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
25,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",22146,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
26,Unforgettable,"French Montana",22039,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
27,Malibu,"Miley Cyrus",21170,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
28,OK,"Robin Schulz",20356,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
29,"It Ain't Me (with Selena Gomez)",Kygo,20312,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
30,"Your Song","Rita Ora",20109,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
31,"XO TOUR Llif3","Lil Uzi Vert",19941,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",19787,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
33,Bogini,Quebonafide,19490,https://open.spotify.com/track/1ZeBRaUlfmys5RYScBsBfQ
34,HUMBLE.,"Kendrick Lamar",18878,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
35,"Slow Hands","Niall Horan",18851,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
36,"Sign of the Times","Harry Styles",18635,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
37,"Crying in the Club","Camila Cabello",18583,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
38,"Whatever It Takes","Imagine Dragons",17504,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
39,"No Vacancy",OneRepublic,17437,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
40,"Kawa i Xanax",Quebonafide,16925,https://open.spotify.com/track/1AMJtqWM66CsQM4L2nQhxc
41,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",16497,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
42,"Mask Off",Future,16491,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
43,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16198,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
44,"Swish Swish","Katy Perry",16100,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
45,"Now Or Never",Halsey,15634,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e
46,Zorza,Quebonafide,15418,https://open.spotify.com/track/1GNYdCljVysaihacr6Y0Wt
47,"You Don't Know Me","Jax Jones",15156,https://open.spotify.com/track/7M16mAuWuFA5rC9HvkXaGx
48,"First Time",Kygo,15025,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
49,Congratulations,"Post Malone",14476,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
50,Redbone,"Childish Gambino",13403,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
51,"Rollin (feat. Future & Khalid)","Calvin Harris",12406,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
52,"C’est la vie",Quebonafide,12194,https://open.spotify.com/track/1GyUyUFe90GoumONdrvyrd
53,"That's What I Like","Bruno Mars",11901,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
54,"I Don’t Know Why","Imagine Dragons",11819,https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU
55,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)","Calvin Harris",11814,https://open.spotify.com/track/0Ws8D3EWUDgY962Xftb0h5
56,"I Like Me Better",Lauv,11010,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
