,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",5328,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
2,Señorita,"Shawn Mendes",3686,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",2699,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
4,"bad guy","Billie Eilish",2685,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,Lalala,Y2K,2516,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
6,Liar,"Camila Cabello",2444,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
7,Circles,"Post Malone",2336,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
8,"Dance Monkey","Tones And I",2227,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,Shameless,"Camila Cabello",2222,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
10,Saint-Tropez,"Post Malone",2192,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
11,"Old Town Road - Remix","Lil Nas X",2113,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
12,"Hollywood's Bleeding","Post Malone",2061,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
13,"How Do You Sleep?","Sam Smith",2017,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
14,Ransom,"Lil Tecca",1991,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
15,Piyan,Preslava,1901,https://open.spotify.com/track/1iIIsJlKQW7E4eLw7x5XOI
16,"Die For Me (feat. Future & Halsey)","Post Malone",1898,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
17,"Goodbyes (Feat. Young Thug)","Post Malone",1883,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
18,Graveyard,Halsey,1871,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
19,"Mother's Daughter","Miley Cyrus",1849,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
20,"Beautiful People (feat. Khalid)","Ed Sheeran",1815,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
21,"boyfriend (with Social House)","Ariana Grande",1713,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
22,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1669,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",1630,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
24,Panika,Galena,1563,https://open.spotify.com/track/5wcPNdRpptulbKgLljGjMh
