,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",60283,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",42637,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,Unforgettable,"French Montana",41868,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
4,Mama,"Jonas Blue",38980,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
5,"Strip That Down","Liam Payne",36139,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
6,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",36012,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
7,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",34594,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
8,"2U (feat. Justin Bieber)","David Guetta",34578,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
9,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",33748,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
10,"There's Nothing Holdin' Me Back","Shawn Mendes",32438,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
11,"Slow Hands","Niall Horan",29886,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
12,Attention,"Charlie Puth",29668,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
13,"Symphony (feat. Zara Larsson)","Clean Bandit",27560,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
14,"Your Song","Rita Ora",27352,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
15,"Crying in the Club","Camila Cabello",24321,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
16,"Shape of You","Ed Sheeran",24229,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
