,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,112446,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
2,"Remind Me to Forget",Kygo,107149,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
3,"God's Plan",Drake,89748,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",89508,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,FRIENDS,Marshmello,84284,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
6,Heaven,"Julia Michaels",73500,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
7,Lullaby,R3HAB,72903,https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm
8,SAD!,XXXTENTACION,72016,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,"Like I Do","David Guetta",69145,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
10,"Sick Boy","The Chainsmokers",64298,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
11,IDGAF,"Dua Lipa",64184,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
12,"In My Blood","Shawn Mendes",63213,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
13,Tranquilo,"Chris Abolade",61792,https://open.spotify.com/track/68n2oQd0Bm1YjTDWGwhpYf
14,"The Middle",Zedd,60341,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
15,Flames,"David Guetta",57400,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
16,Mine,Bazzi,55855,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
17,"Love Lies (with Normani)",Khalid,54980,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
18,"All The Stars (with SZA)","Kendrick Lamar",53675,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
19,Walls,Ruben,49134,https://open.spotify.com/track/2qqeOOmXStFrGbxX3BQP6p
20,"All Falls Down (feat. Juliander)","Alan Walker",46286,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
21,"Look Alive (feat. Drake)","BlocBoy JB",44996,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
22,"River (feat. Ed Sheeran)",Eminem,44768,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
23,Strongest,"Ina Wroldsen",43077,https://open.spotify.com/track/7FIcIjKaQJpy0vWWFZMZGH
24,Everyday,Logic,42476,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
25,"Capital Letters","Hailee Steinfeld",42004,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
26,rockstar,"Post Malone",41484,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
27,Mirror,Broiler,40804,https://open.spotify.com/track/783Q8cR3BbuBQnVWwosHQ0
28,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",40615,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
29,"Pray For Me (with Kendrick Lamar)","The Weeknd",38109,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
30,"Échame La Culpa","Luis Fonsi",38104,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
31,changes,XXXTENTACION,37421,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
32,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",37036,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
33,Strangers,Sigrid,36949,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc
34,Perfect,"Ed Sheeran",36723,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
35,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",36523,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
36,"Mad Love","Sean Paul",36044,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
37,"All For Love",Tungevaag,35674,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
38,Dreamer,"Axwell /\ Ingrosso",34912,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
39,"Lonely (feat. MAX)",Matoma,34428,https://open.spotify.com/track/0IL20mzbwXaGVRrcan6AOB
40,"Guilt Trip","Julie Bergan",33938,https://open.spotify.com/track/77oSD97FQ1FDYOhvHPii8I
41,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",33708,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
42,"Him & I (with Halsey)",G-Eazy,32377,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
43,"She Loves Control","Camila Cabello",32107,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
44,"Havana (feat. Young Thug)","Camila Cabello",31127,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
45,"Everybody Hates Me","The Chainsmokers",30784,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
46,"Freaky Friday (feat. Chris Brown)","Lil Dicky",30207,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
47,Stargazing,Kygo,29945,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
48,"Moren Din","Vidar Villa",29135,https://open.spotify.com/track/2CufoCuXtSpmRjN8vyp3Ll
49,Moonlight,XXXTENTACION,28491,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
50,"Never Be the Same","Camila Cabello",28258,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
51,"Rett i foret",Karpe,25752,https://open.spotify.com/track/13LoCHeSbhEO3YPyMxjgSY
52,"Say Something (feat. Chris Stapleton)","Justin Timberlake",23648,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
53,"Dive With Me",LVNDSCAPE,23264,https://open.spotify.com/track/1NldMriIXmMdChqZtHCGbW
54,Wolves,"Selena Gomez",23093,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
55,"Feel It Still","Portugal. The Man",22740,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
56,"I Fall Apart","Post Malone",22291,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
57,"Let You Down",NF,21578,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
58,"Think Before I Talk","Astrid S",21142,https://open.spotify.com/track/0Clb9aiXWa0dvVff5aN4VN
59,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",20829,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
60,"I Miss You (feat. Julia Michaels)","Clean Bandit",20534,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
61,Silence,Marshmello,20489,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
62,Loco,Davai,20447,https://open.spotify.com/track/4XuyZplbQFeyqnOybpcyyy
63,"Notice Me",Migos,20287,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
64,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",20283,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
