,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"River (feat. Ed Sheeran)",Eminem,410317,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,rockstar,"Post Malone",317602,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Havana,"Camila Cabello",275206,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"New Rules","Dua Lipa",238560,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Man's Not Hot","Big Shaq",234977,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
6,"Let You Down",NF,225034,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
7,Anywhere,"Rita Ora",223272,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
8,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",222354,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
9,"I Miss You (feat. Julia Michaels)","Clean Bandit",216035,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
10,Barking,Ramz,209699,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
11,Wolves,"Selena Gomez",187163,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,17,MK,180663,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
13,Silence,Marshmello,178849,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,Perfect,"Ed Sheeran",172541,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Stormzy,168777,https://open.spotify.com/track/0ihguwGVwKihJ1Nj8fGQlY
16,"I Fall Apart","Post Malone",167671,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"No Words",Dave,165422,https://open.spotify.com/track/4USHZ3omhEBGjHLD9BIJYs
18,"Tip Toe (feat. French Montana)","Jason Derulo",161602,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
19,"Shape of You","Ed Sheeran",159465,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
20,"Too Good At Goodbyes","Sam Smith",157600,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
21,"Finders Keepers",Mabel,151578,https://open.spotify.com/track/6KfNna0zfHtWJJ803hFBWX
22,"Young Dumb & Broke",Khalid,145734,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
23,"Gucci Gang","Lil Pump",140752,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
24,"How Long","Charlie Puth",140571,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
25,Decline,RAYE,137187,https://open.spotify.com/track/5STWwZgJ5gHzXdOsZ1hTqH
26,Unforgettable,"French Montana",135006,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
27,"Dimelo (feat. Wyclef Jean & Naughty Boy) - X Factor Recording",Rak-Su,127919,https://open.spotify.com/track/6pWzEnoUsuiTcp6odVDovx
28,"Hurtin' Me","Stefflon Don",127393,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL
29,Cola,CamelPhat,124729,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
30,"Him & I (with Halsey)",G-Eazy,124138,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
31,Naked,"James Arthur",117322,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
32,"I Know You","Craig David",114699,https://open.spotify.com/track/34t13rSSZtr22CjcmroMmh
33,"Galway Girl","Ed Sheeran",111327,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
34,"Dusk Till Dawn - Radio Edit",ZAYN,104992,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
35,"Despacito - Remix","Luis Fonsi",102167,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
36,"XO Tour Llif3","Lil Uzi Vert",100955,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
37,"Bouff Daddy","J Hus",95700,https://open.spotify.com/track/28qdL1yHti3BSu6AdLzWbg
38,"Castle on the Hill","Ed Sheeran",95453,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
39,"Bestie (feat. Yxng Bane)",Yungen,93759,https://open.spotify.com/track/638s8Qi75q1pXjuH86fJX7
40,Congratulations,"Post Malone",93083,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
