,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",242600,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,Stargazing,Kygo,151004,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
3,Silence,Marshmello,143263,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
4,"Dusk Till Dawn - Radio Edit",ZAYN,137454,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,"Think Before I Talk","Astrid S",127454,https://open.spotify.com/track/0Clb9aiXWa0dvVff5aN4VN
6,"The Spectre","Alan Walker",126022,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
7,"Too Good At Goodbyes - Edit","Sam Smith",104360,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
8,"Without You (feat. Sandro Cavazza)",Avicii,94931,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
9,1-800-273-8255,Logic,93641,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
10,"New Rules","Dua Lipa",89287,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
11,"Glorious (feat. Skylar Grey)",Macklemore,85380,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
12,"Friends (with BloodPop®)","Justin Bieber",74825,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
13,"What Lovers Do (feat. SZA)","Maroon 5",72181,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
14,"Rich Love (with Seeb)",OneRepublic,70072,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
15,"Such A Boy","Astrid S",69292,https://open.spotify.com/track/7jHzO2EPJzt1JgHQ80aRu0
16,"Jocelyn Flores",XXXTENTACION,68223,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
17,Havana,"Camila Cabello",64999,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
18,"Replay (feat. CIRE)",Davai,64821,https://open.spotify.com/track/164C9bSF4ryqWXI4XgxTE0
19,"Feel It Still","Portugal. The Man",60451,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
20,"Mi Gente","J Balvin",60129,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
21,"Pumped Up",Klingande,60075,https://open.spotify.com/track/4BM4ml3TgBFALLaCaJtVhi
22,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",57393,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
23,Unforgettable,"French Montana",56662,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
24,"This Town (feat. Sasha Sloan)",Kygo,56197,https://open.spotify.com/track/4aSfgWmRa9KsISD4Jmx7QB
25,"Look What You Made Me Do","Taylor Swift",55753,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
26,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",55368,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
27,"More Than You Know","Axwell /\ Ingrosso",55329,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
28,"I Like Me Better",Lauv,53751,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
29,"Despacito - Remix","Luis Fonsi",53536,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
30,"Lonely Together (feat. Rita Ora)",Avicii,52518,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
31,Urettferdig,Hkeem,51763,https://open.spotify.com/track/3H6v3mwhvH92lRQfETaGTQ
32,"Sorry Not Sorry","Demi Lovato",50282,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
33,"What About Us",P!nk,50028,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
34,Perfect,"Ed Sheeran",49190,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
35,"Too Much To Ask","Niall Horan",46224,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
36,"Young Dumb & Broke",Khalid,45387,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
37,"Summer Air",ItaloBrothers,45298,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
38,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",43195,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
39,Bængshot,"Linda Vidala",41582,https://open.spotify.com/track/6mE9ohdlJcFCpBZgMLG7i1
40,"Stay Young","Mike Perry",40812,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri
41,"XO Tour Llif3","Lil Uzi Vert",40407,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
42,Thunder,"Imagine Dragons",40280,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
43,Hologram,"Unge Ferrari",39408,https://open.spotify.com/track/1fL8oWucAeV9TzlipPxpJT
44,"Shape of You","Ed Sheeran",37753,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
45,Bombadilla,"The Main Level",36383,https://open.spotify.com/track/4CnoD3XxuCJC7z0JE3SVWm
46,Mama,"Jonas Blue",36035,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
47,Attention,"Charlie Puth",34655,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
48,"2U (feat. Justin Bieber)","David Guetta",33731,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
49,OK,"Robin Schulz",33620,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
50,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",31081,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
51,Congratulations,"Post Malone",28282,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
52,MEXICO,"Chris Holsten",26530,https://open.spotify.com/track/19RXnP5bUogTLrUnTuufTQ
53,"It Ain't Me (with Selena Gomez)",Kygo,26372,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
54,"Bank Account","21 Savage",26102,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
55,"Would You Ever",Skrillex,26027,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
56,"Håper du har plass",Cezinando,25983,https://open.spotify.com/track/7FNyRafAkUgto3txPZhiO6
57,"Vi er perfekt men verden er ikke det","Astrid S",25322,https://open.spotify.com/track/6Quljc8cZdeAmFQmpvfLJn
58,"Fy Faen",Hkeem,24890,https://open.spotify.com/track/6EcTjceNc3WhEqrWzXIFwA
59,"Go Flex","Post Malone",23807,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
60,"First Time",Kygo,23209,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
61,"Feel Good","Felix Jaehn",22663,https://open.spotify.com/track/6a9vKVMFfNBi741DVSit3H
62,"Staying Up",Matoma,22588,https://open.spotify.com/track/3uB6rxXYjmMEhOVJT763S6
63,"Something Just Like This","The Chainsmokers",22174,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
64,"One Night Stand","Vidar Villa",22076,https://open.spotify.com/track/0mYH2p6u1gyi3k40xEOvUT
65,Believer,"Imagine Dragons",21968,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
66,HUMBLE.,"Kendrick Lamar",21465,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
67,"Fireproof (feat. Teddy Sky)",VAX,21291,https://open.spotify.com/track/4q1WaJZoHTtojqDHX8QvaC
68,"Strip That Down","Liam Payne",21187,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
69,"If I'm Lucky","Jason Derulo",20913,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
70,"Symphony (feat. Zara Larsson)","Clean Bandit",20879,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
71,Tuesday,"Burak Yeter",20679,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
72,Wait,"Martin Jensen",20154,https://open.spotify.com/track/3V9DfRoS7JfSkuTyNEsCxQ
73,Alene,Arif,19915,https://open.spotify.com/track/4kAo2BE0CZNkBxQViWWV2x
74,"Bodak Yellow","Cardi B",19754,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
75,"Olav Thon",Katastrofe,19400,https://open.spotify.com/track/0ms9nBi0LSjXX3HwvMb2LW
76,Tired,"Alan Walker",19065,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
77,"I Believe I'm Fine","Robin Schulz",18791,https://open.spotify.com/track/7Lgpic8BsBJR4jFrr9abbz
78,"Your Song","Rita Ora",18751,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
79,"...Ready For It?","Taylor Swift",18605,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
80,Kaleidoscope,Donkeyboy,18488,https://open.spotify.com/track/1TEm7XXHZGrev6ZM9NxRId
81,"Solo Dance","Martin Jensen",18045,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
82,"You’re The Best Thing About Me - U2 Vs. Kygo",U2,18034,https://open.spotify.com/track/4A95W8Z7DGEFvD2j7pmtUB
83,Phases,ALMA,17848,https://open.spotify.com/track/6ZX2qXkhaueabbzp6vfabS
84,"Bade naken",Plumbo,17813,https://open.spotify.com/track/4vGVOcH8F0O0TkTgewUfUO
85,Questions,"Chris Brown",17796,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
86,"Everybody Dies In Their Nightmares",XXXTENTACION,17777,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,"Man's Not Hot","Big Shaq",17732,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
88,Issues,"Julia Michaels",17612,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
89,"There's Nothing Holdin' Me Back","Shawn Mendes",17503,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
90,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",17474,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
91,"Slow Hands","Niall Horan",17367,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
92,"Party on the West Coast (feat. Snoop Dogg)",Matoma,17270,https://open.spotify.com/track/45OfR7ugJMgbFDuNOVpIq3
93,"Wasted On You",Travelle,16924,https://open.spotify.com/track/0yfVyirkA5l3m7n66yuWJW
94,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",16818,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
95,"Good Old Days (feat. Kesha)",Macklemore,16721,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
96,"Mask Off",Future,16620,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
97,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",16527,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
98,"Muggene Er Megasvære (Elsker Øl)","DJ Anton",16505,https://open.spotify.com/track/16BKmvaONRjMRm4tm6rR4g
99,"BUTTERFLY EFFECT","Travis Scott",16386,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
100,"Say You Won't Let Go","James Arthur",16302,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
101,Malibu,"Miley Cyrus",16230,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
102,"All My Love (feat. Conor Maynard)","Cash Cash",16223,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
103,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,16171,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
104,Skin,"Rag'n'Bone Man",15840,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
105,Breathe,"Astrid S",15686,https://open.spotify.com/track/6xH0uUKbHZsMefcoUPTuV8
106,"How Far I'll Go - From ""Moana""","Alessia Cara",15571,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
107,"Friday Night",Vigiland,15502,https://open.spotify.com/track/7HGHhLbAklVxGkYdwyeVML
108,Hunter,Galantis,15347,https://open.spotify.com/track/1My0Hfu5dTCbYisBk9ZRGr
109,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",15169,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
110,"White Iverson","Post Malone",15156,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
111,"Galway Girl","Ed Sheeran",14976,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
112,Faded,"Alan Walker",14758,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
