,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,211772,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Better Now","Post Malone",202604,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Lucid Dreams","Juice WRLD",195773,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
4,"I Like It","Cardi B",184965,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,Moonlight,XXXTENTACION,169876,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
6,"Girls Like You (feat. Cardi B)","Maroon 5",167545,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"Taste (feat. Offset)",Tyga,157433,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Jackie Chan",Tiësto,157382,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
9,"Nice For What",Drake,154911,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
10,"I'm Upset",Drake,145677,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
11,"Jocelyn Flores",XXXTENTACION,131867,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,"Back To You","Selena Gomez",131559,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
13,"One Kiss (with Dua Lipa)","Calvin Harris",123457,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
14,Body,"Loud Luxury",118862,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
15,changes,XXXTENTACION,117497,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
16,Youngblood,"5 Seconds of Summer",116390,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"All Mine","Kanye West",112787,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
18,"Ocean (feat. Khalid)","Martin Garrix",112122,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",111542,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"Yes Indeed","Lil Baby",110923,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
21,"no tears left to cry","Ariana Grande",109331,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
