,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",8242,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"Dusk Till Dawn - Radio Edit",ZAYN,5648,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
3,"New Rules","Dua Lipa",4789,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,Havana,"Camila Cabello",4559,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Look What You Made Me Do","Taylor Swift",4135,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
6,"Mi Gente","J Balvin",3870,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
7,Unforgettable,"French Montana",3839,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
8,"Too Good At Goodbyes - Edit","Sam Smith",3599,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
9,"What Lovers Do (feat. SZA)","Maroon 5",3440,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
10,Silence,Marshmello,3356,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Friends (with BloodPop®)","Justin Bieber",3116,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
12,1-800-273-8255,Logic,3029,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
13,"Sorry Not Sorry","Demi Lovato",2880,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
14,"Bodak Yellow","Cardi B",2879,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
15,"Glorious (feat. Skylar Grey)",Macklemore,2651,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
16,"XO Tour Llif3","Lil Uzi Vert",2497,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
17,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",2472,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
18,"Feel It Still","Portugal. The Man",2454,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
