,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",31861,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
2,rockstar,"Post Malone",29473,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
3,"New Rules","Dua Lipa",26825,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Mi Gente","J Balvin",23300,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
5,"I Like Me Better",Lauv,22875,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
6,"Too Good At Goodbyes - Edit","Sam Smith",22513,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
7,"Here With You","Lost Frequencies",22272,https://open.spotify.com/track/5KfECtKYcTC7WXpu5z6SY8
8,Silence,Marshmello,21905,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
9,"Glorious (feat. Skylar Grey)",Macklemore,20873,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
10,"Where Did You Go (Summer Love)",Regi,20601,https://open.spotify.com/track/3QFlvwT0TgUGqgWrjDfI3G
11,"Dusk Till Dawn - Radio Edit",ZAYN,20484,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
12,Réseaux,Niska,20155,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
13,Havana,"Camila Cabello",19539,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
14,"More Than You Know","Axwell /\ Ingrosso",18937,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
15,"Friends (with BloodPop®)","Justin Bieber",18591,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
16,"What Lovers Do (feat. SZA)","Maroon 5",18087,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
17,Thunder,"Imagine Dragons",17963,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
18,Krantenwijk,"Lil Kleine",17587,https://open.spotify.com/track/1X8py2jInjgIQ9Y9roDQZC
19,"Without You (feat. Sandro Cavazza)",Avicii,17489,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
20,"Look What You Made Me Do","Taylor Swift",17486,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
21,Mama,"Jonas Blue",17414,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
22,Unforgettable,"French Montana",16973,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
23,"Shape of You","Ed Sheeran",15401,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",15355,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
25,"Sorry Not Sorry","Demi Lovato",15201,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
26,"What About Us",P!nk,15179,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
27,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",14300,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
28,1-800-273-8255,Logic,14128,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
29,Perfect,"Ed Sheeran",13989,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
30,"2U (feat. Justin Bieber)","David Guetta",12778,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
31,"Tuba Life",Niska,12775,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
32,"Your Song","Rita Ora",12712,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
33,OK,"Robin Schulz",12670,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
34,"There's Nothing Holdin' Me Back","Shawn Mendes",12445,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
35,Attention,"Charlie Puth",12306,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
36,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",12101,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
37,"Strip That Down","Liam Payne",11765,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
38,"XO Tour Llif3","Lil Uzi Vert",11758,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
39,Medellín,Niska,11369,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
40,"Something Just Like This","The Chainsmokers",11185,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
41,"Lonely Together (feat. Rita Ora)",Avicii,11134,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,Salé,Niska,11040,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
43,"There for You","Martin Garrix",10849,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
44,Breathing,"Oscar and the Wolf",10602,https://open.spotify.com/track/3ZxYruWUtA4WNlWvO2gDPW
45,"Jocelyn Flores",XXXTENTACION,10068,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
46,"Story X",Niska,10021,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6
47,"Despacito - Remix","Luis Fonsi",9802,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
48,Loterij,"Lil Kleine",9629,https://open.spotify.com/track/260azNxQzQIloG7OpjQtTC
49,Alleen,"Lil Kleine",9484,https://open.spotify.com/track/1VDFn1PCpp8EOXLMURS8kP
50,"Young Dumb & Broke",Khalid,9421,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
51,"Feel It Still","Portugal. The Man",8538,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
52,"Burden Down",Micar,8433,https://open.spotify.com/track/1R8eM53yWnjsfiWktgObe7
53,"Bodak Yellow","Cardi B",8357,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
54,"Symphony (feat. Zara Larsson)","Clean Bandit",7798,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
55,"Bank Account","21 Savage",7581,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
56,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",7571,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
57,HUMBLE.,"Kendrick Lamar",7540,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
58,"All Stars","Martin Solveig",7364,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
59,"Galway Girl","Ed Sheeran",7260,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
60,Believer,"Imagine Dragons",7236,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
61,"Too Much To Ask","Niall Horan",7159,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
62,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",6858,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
63,"Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones",6857,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
64,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",6800,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
65,"Θ. Macarena",Damso,6552,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
66,"Reggaetón Lento (Remix)",CNCO,6295,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
67,"A Different Way (with Lauv)","DJ Snake",6278,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
68,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",6275,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
69,"Chasse à l'homme",Niska,6216,https://open.spotify.com/track/7y4ELJ02ZssUMSkJiTfq2o
70,"...Ready For It?","Taylor Swift",6177,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
71,"La wewer",Niska,6161,https://open.spotify.com/track/60rndNMhEUgIR3G1uhlDwg
72,"Summer Air",ItaloBrothers,5949,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
73,"Would You Ever",Skrillex,5935,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
74,"Ah bon ?",Niska,5877,https://open.spotify.com/track/359buFCogBGX23Dgdqcrws
