,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,161216,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,160453,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
3,"EVERY SINGLE DAY","FELIX SANDMAN",159867,https://open.spotify.com/track/5Ly489ABFjUgUQDXd1W2c5
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",156920,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,"Remind Me to Forget",Kygo,152910,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
6,SAD!,XXXTENTACION,135254,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,FRIENDS,Marshmello,127779,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
8,Shuffla,"Samir & Viktor",127777,https://open.spotify.com/track/3bnS9O5Q9Zn9MD4Z3zDV62
9,"Dance You Off","Benjamin Ingrosso",126788,https://open.spotify.com/track/0s3P5PImfDZYWIseR3b39D
10,"In My Blood","Shawn Mendes",120262,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
11,Everyday,Mendez,114263,https://open.spotify.com/track/2zJJro5CPAVwwzLQQdcBbu
12,"Love Lies (with Normani)",Khalid,112263,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
13,"Be Your Friend",Vigiland,95126,https://open.spotify.com/track/1uGHaW5WOyQUSR1oNKAydC
14,"Like I Do","David Guetta",94633,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
15,IDGAF,"Dua Lipa",93300,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
16,"Gudarna på Västerbron",Hov1,93012,https://open.spotify.com/track/4Mm7SmGjH8YNQV3GDtCGkL
17,"The Middle",Zedd,89091,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
18,"All The Stars (with SZA)","Kendrick Lamar",81468,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
19,"In My Cabana",Margaret,81004,https://open.spotify.com/track/4QQNLEpCHjwovArZsDIUD6
20,"Freaky Friday (feat. Chris Brown)","Lil Dicky",80069,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
21,Mine,Bazzi,79293,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
22,rockstar,"Post Malone",78432,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
23,"Last Breath",LIAMOO,78098,https://open.spotify.com/track/4hCuE7sLvPBRHXFQar1dgm
24,Flames,"David Guetta",73674,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",72430,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
26,"My Turn","John Lundvik",69971,https://open.spotify.com/track/5faSzPLmJYUOnk17yFRlIe
27,X,"Nicky Jam",68005,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
28,"Sick Boy","The Chainsmokers",65490,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
29,Heaven,"Julia Michaels",64385,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
30,Everyday,Logic,63080,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
31,"Toppen av ett berg",Petter,62171,https://open.spotify.com/track/2N7claLHWD1ypZARTJNtjI
32,"Everybody Hates Me","The Chainsmokers",61233,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
33,"Look Alive (feat. Drake)","BlocBoy JB",60600,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
34,"River (feat. Ed Sheeran)",Eminem,60105,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
35,"Pray For Me (with Kendrick Lamar)","The Weeknd",58382,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
36,"Allt e mitt",Z.E,57760,https://open.spotify.com/track/7xUgqjLiJ4O4qUANFUyurV
37,"Havana (feat. Young Thug)","Camila Cabello",53646,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
