,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",36036,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",19984,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,"Te Boté - Remix","Nio Garcia",19858,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
4,Cafeína,"Dj Dadda",19799,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Lucid Dreams","Juice WRLD",18855,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Mafiosa (feat. Caroliina)",Lartiste,18819,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
7,"In My Feelings",Drake,18656,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
8,"I Love It (& Lil Pump)","Kanye West",18451,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
9,"Falling Down - Bonus Track","Lil Peep",17073,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
10,SAD!,XXXTENTACION,14582,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
11,"Lucky You (feat. Joyner Lucas)",Eminem,14560,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
12,"Água de Coco",ProfJam,13790,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
13,Natural,"Imagine Dragons",13745,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
14,"Amor de Verdade","MC Kekel",13712,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
15,"Eastside (with Halsey & Khalid)","benny blanco",13442,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"NÓS2 (feat. Deezy)",Bispo,13347,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
17,Happier,Marshmello,13227,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"In My Mind",Dynoro,13002,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,12348,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
20,"Promises (with Sam Smith)","Calvin Harris",12040,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
21,"Mesa 8","Wet Bed Gang",11994,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
22,"Better Now","Post Malone",11743,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,Sauce,Sippinpurpp,11594,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
24,"Girls Like You (feat. Cardi B)","Maroon 5",11283,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
25,Youngblood,"5 Seconds of Summer",11237,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,Better,Khalid,11218,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
27,"Taste (feat. Offset)",Tyga,11214,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
28,Rise,"Jonas Blue",10623,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
29,"Coração Não Tem Idade (Vou Beijar)",Toy,10077,https://open.spotify.com/track/42RynyXHcGYj6Cvwrh7eIZ
30,"Faz Gostoso",Blaya,9743,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
31,"Solo (feat. Demi Lovato)","Clean Bandit",9596,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
32,"Dona Maria","Thiago Brava",9347,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
33,"Chaminé (Zara G)","Wet Bed Gang",9329,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
34,BEBE,6ix9ine,9274,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
35,"Não Sinto","Wet Bed Gang",8980,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
36,"Prova dos 9",Piruka,8915,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
37,"SICKO MODE","Travis Scott",8813,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,"Sin Pijama","Becky G",8585,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
39,Rain,mishlawi,8548,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
40,"Vaina Loca",Ozuna,8541,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
41,"One Kiss (with Dua Lipa)","Calvin Harris",8520,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
42,"Be Alright","Dean Lewis",8446,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
43,breathin,"Ariana Grande",8391,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
44,"I Like It","Cardi B",8264,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
45,"Beautiful (feat. Camila Cabello)",Bazzi,8224,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,"No Brainer","DJ Khaled",8113,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
47,"Jackie Chan",Tiësto,8109,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
48,Moonlight,XXXTENTACION,7999,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
49,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,7478,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
50,"Jocelyn Flores",XXXTENTACION,7368,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
51,"God is a woman","Ariana Grande",7158,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
52,"Electricity (with Dua Lipa)","Silk City",7119,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
53,Aleluia,"Wet Bed Gang",6969,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
54,Nevermind,"Dennis Lloyd",6899,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
55,changes,XXXTENTACION,6754,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
56,"God's Plan",Drake,6618,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
57,"1100 Cegonhas",Dillaz,6605,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
58,"Salto Alto",Piruka,6574,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
59,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",6103,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
60,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,6082,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
61,Killshot,Eminem,5925,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
62,"No Stylist (feat. Drake)","French Montana",5894,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
63,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",5869,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
64,"Wake Up in the Sky","Gucci Mane",5699,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
65,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5698,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
66,"Love Lies (with Normani)",Khalid,5698,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
67,"Ta Tum Tum","MC Kevinho",5637,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
68,"Ocean (feat. Khalid)","Martin Garrix",5509,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
69,"rockstar (feat. 21 Savage)","Post Malone",5460,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
70,X,"Nicky Jam",5250,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
