,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,528220,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Freaky Friday (feat. Chris Brown)","Lil Dicky",380350,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
3,"Psycho (feat. Ty Dolla $ign)","Post Malone",351818,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
4,FRIENDS,Marshmello,345036,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
5,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,340875,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
6,IDGAF,"Dua Lipa",325677,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,Paradise,"George Ezra",307344,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
8,"Feel It Still","Portugal. The Man",305353,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
9,"The Middle",Zedd,300647,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,"All The Stars (with SZA)","Kendrick Lamar",286091,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
11,SAD!,XXXTENTACION,247217,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
12,"Look Alive (feat. Drake)","BlocBoy JB",228551,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
13,Lullaby,Sigala,227174,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
14,Breathe,"Jax Jones",213505,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
15,"This Is Me","Keala Settle",213494,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
16,"In My Blood","Shawn Mendes",211601,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
17,"Say Something (feat. Chris Stapleton)","Justin Timberlake",203846,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
18,"Love Lies (with Normani)",Khalid,203823,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
19,"Fine Line (with Not3s)",Mabel,201434,https://open.spotify.com/track/3CmDfdlhSnRvoNeCwXWvh1
20,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",200707,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
21,Jumanji,"B Young",189930,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
22,"Never Be the Same","Camila Cabello",180970,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
23,rockstar,"Post Malone",172854,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
24,Barking,Ramz,171628,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
25,Mine,Bazzi,165861,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
26,"Bad Vibe",M.O,165329,https://open.spotify.com/track/2aeKv96tpmi1T3ctpAZBqB
27,Strangers,Sigrid,159495,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc
28,"Rewrite The Stars","Zac Efron",158498,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
29,"River (feat. Ed Sheeran)",Eminem,157960,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
30,"Pray For Me (with Kendrick Lamar)","The Weeknd",154122,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
31,"New Rules","Dua Lipa",153723,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
32,"Finesse - Remix; feat. Cardi B","Bruno Mars",150339,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
33,"Havana (feat. Young Thug)","Camila Cabello",148158,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
34,"The Greatest Show","Hugh Jackman",141400,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
35,"Check (with RAYE)","Kojo Funds",138502,https://open.spotify.com/track/4i8ObH2xPP4DSNniUJlgar
36,"I Fall Apart","Post Malone",132250,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
37,"Tip Toe (feat. French Montana)","Jason Derulo",130634,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
38,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",129992,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
39,Moonlight,XXXTENTACION,127033,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
40,"My Lover - Radio Edit",Not3s,126681,https://open.spotify.com/track/0A9y4c4dkI68IEnsRGtWil
41,"A Million Dreams","Ziv Zaifman",122871,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
42,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",121815,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
43,Shotgun,"George Ezra",121353,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
44,"Let You Down",NF,119769,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
45,"No Words",Dave,116684,https://open.spotify.com/track/4USHZ3omhEBGjHLD9BIJYs
46,"The Other Side","Hugh Jackman",114059,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
