,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",243261,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Summer Air",ItaloBrothers,173423,https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8
3,"2U (feat. Justin Bieber)","David Guetta",164661,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
4,"More Than You Know","Axwell /\ Ingrosso",140692,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
5,"Fy Faen",Hkeem,140024,https://open.spotify.com/track/6EcTjceNc3WhEqrWzXIFwA
6,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",130983,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
7,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",117144,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"One Night Stand","Vidar Villa",107981,https://open.spotify.com/track/0mYH2p6u1gyi3k40xEOvUT
9,Thunder,"Imagine Dragons",101540,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
10,"Håper du har plass",Cezinando,100318,https://open.spotify.com/track/7FNyRafAkUgto3txPZhiO6
11,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",100084,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
12,Mama,"Jonas Blue",99504,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
13,Tuesday,"Burak Yeter",98994,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
14,Tired,"Alan Walker",98401,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
15,"Party on the West Coast (feat. Snoop Dogg)",Matoma,97529,https://open.spotify.com/track/45OfR7ugJMgbFDuNOVpIq3
16,OK,"Robin Schulz",95388,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
17,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",94300,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
18,"First Time",Kygo,93866,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
19,Malibu,"Miley Cyrus",91663,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
20,Unforgettable,"French Montana",89528,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
21,Attention,"Charlie Puth",88190,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
22,"Bade naken",Plumbo,86093,https://open.spotify.com/track/4vGVOcH8F0O0TkTgewUfUO
23,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",86056,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
24,Hunter,Galantis,84649,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj
25,"Shape of You","Ed Sheeran",75810,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
26,"Your Song","Rita Ora",70988,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
27,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",69932,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
28,"There's Nothing Holdin' Me Back","Shawn Mendes",67747,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
29,"It Ain't Me (with Selena Gomez)",Kygo,67231,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
30,"Symphony (feat. Zara Larsson)","Clean Bandit",67058,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
31,"Vi er perfekt men verden er ikke det","Astrid S",64160,https://open.spotify.com/track/6Quljc8cZdeAmFQmpvfLJn
32,"Something Just Like This","The Chainsmokers",63961,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
33,"Jag trodde änglarna fanns",Kamferdrops,63842,https://open.spotify.com/track/3qy7P1Vr6eGIwHP9DCUHwK
34,"There for You","Martin Garrix",63481,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
35,"Two High","Moon Taxi",63268,https://open.spotify.com/track/3sJHkcxojoJD2Ytbo1yLLF
36,"Strip That Down","Liam Payne",62410,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
37,"Gjøre Ingenting","Freddy Kalas",56756,https://open.spotify.com/track/21Fe0jlYdepB4j0mH1q7cu
