,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,422837,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,"River (feat. Ed Sheeran)",Eminem,344707,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,rockstar,"Post Malone",294835,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,Havana,"Camila Cabello",257434,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Him & I (with Halsey)",G-Eazy,255515,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
6,"Let You Down",NF,247585,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
7,Rooftop,"Nico Santos",218058,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
8,"Qa bone",Azet,210769,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
9,Wolves,"Selena Gomez",202892,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
10,"Sag Nix","RAF Camora",202333,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
11,Silence,Marshmello,201755,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
12,"Friends (with BloodPop®)","Justin Bieber",183709,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
13,"Gotham City","RAF Camora",174207,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
14,Primo,"RAF Camora",170270,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
15,Perfect,"Ed Sheeran",169904,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,"Man's Not Hot","Big Shaq",164044,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
17,"New Rules","Dua Lipa",163216,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Tip Toe (feat. French Montana)","Jason Derulo",161032,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
19,"Dusk Till Dawn - Radio Edit",ZAYN,159245,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,Stargazing,Kygo,148716,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
21,"Whatever It Takes","Imagine Dragons",141391,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
22,Waffen,"RAF Camora",140406,https://open.spotify.com/track/27CUvggbN4O6ASZEsExeAi
23,"More Than You Know","Axwell /\ Ingrosso",136191,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
24,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",135715,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
25,"What Lovers Do (feat. SZA)","Maroon 5",130702,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
26,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",129299,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
27,"Shape of You","Ed Sheeran",127127,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,Senorita,"Kay One",125830,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
29,AMG2,"Azzi Memo",122277,https://open.spotify.com/track/2xYoWWLcFjYQsEvsKqof3P
30,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,119610,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
31,"Feel It Still","Portugal. The Man",117118,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
32,Unforgettable,"French Montana",115697,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
33,"Gucci Gang","Lil Pump",113359,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
34,,,113113,https://open.spotify.com/track/5cjecvX0CmC9gK0Laf5EMQ
35,"Kleiner Cabrón",Veysel,111885,https://open.spotify.com/track/18B8O0dI8RANa7Kx9vyemO
36,"I Like Me Better",Lauv,111764,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
37,"Monica Bellucci",RIN,110351,https://open.spotify.com/track/06ieFuGkwHCOFP2cmOBmgb
38,Gjynah,Azet,103248,https://open.spotify.com/track/1nP69R7Nc3yIbiN6EUNyZi
39,"Too Good At Goodbyes","Sam Smith",103059,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
40,"Échame La Culpa","Luis Fonsi",102533,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
41,Anywhere,"Rita Ora",99071,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
42,"Heute mit mir",Nimo,98087,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
43,"Olé Olé","Capital Bra",97515,https://open.spotify.com/track/4v4ZuW2tjSyyci2BcE5bTp
44,Bombay,JAZN,96790,https://open.spotify.com/track/3DtSEQk9ffHw87Ayfk8KXQ
45,"Bon Voyage","Miami Yacine",96745,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
46,"Soldaten 2.0","Kontra K",95148,https://open.spotify.com/track/5RddxRDhCIcp8u8P5sV6n2
47,"I Believe I'm Fine","Robin Schulz",94323,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
48,"Ohne mein Team","Bonez MC",92668,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
49,Naked,"James Arthur",91789,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
