,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"New Rules","Dua Lipa",43559,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
2,rockstar,"Post Malone",39678,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
3,Havana,"Camila Cabello",36422,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Dusk Till Dawn - Radio Edit",ZAYN,32823,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,"Too Good At Goodbyes - Edit","Sam Smith",31774,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
6,"Glorious (feat. Skylar Grey)",Macklemore,28709,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
7,"Lonely Together (feat. Rita Ora)",Avicii,27273,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
8,1-800-273-8255,Logic,27125,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
9,"What Lovers Do (feat. SZA)","Maroon 5",26631,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
10,"Friends (with BloodPop®)","Justin Bieber",26362,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,"Sorry Not Sorry","Demi Lovato",25135,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
12,Unforgettable,"French Montana",24369,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
13,"What About Us",P!nk,22971,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
14,"Mi Gente","J Balvin",22571,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
15,"Look What You Made Me Do","Taylor Swift",22553,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
16,Silence,Marshmello,21620,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
17,"Reggaetón Lento (Remix)",CNCO,21615,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
18,"Without You (feat. Sandro Cavazza)",Avicii,20790,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
19,"More Than Friends (feat. Kelli-Leigh)","James Hype",19230,https://open.spotify.com/track/6YzvFfzQNxAUZWYjDOHo6H
20,Perfect,"Ed Sheeran",19030,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
21,Rain,"The Script",18907,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S
22,"Too Much To Ask","Niall Horan",18835,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
23,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",18427,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
24,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",17870,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
25,"More Than You Know","Axwell /\ Ingrosso",17505,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
26,"Despacito - Remix","Luis Fonsi",16920,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
27,"Addicted to You","Picture This",16439,https://open.spotify.com/track/1snx5tOQTxN49AyEqMYopU
28,"Came Here for Love",Sigala,15600,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
29,"Young Dumb & Broke",Khalid,15427,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
30,"Your Song","Rita Ora",15408,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
31,"Jocelyn Flores",XXXTENTACION,15311,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
32,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",14738,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
33,Mama,"Jonas Blue",14468,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
34,"Shape of You","Ed Sheeran",14209,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
35,Questions,"Chris Brown",14100,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
36,"Rich Love (with Seeb)",OneRepublic,13779,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
37,"I Like Me Better",Lauv,13693,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
38,"Strip That Down","Liam Payne",13456,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
39,"There's Nothing Holdin' Me Back","Shawn Mendes",13400,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
40,Thunder,"Imagine Dragons",13383,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
41,"...Ready For It?","Taylor Swift",13078,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
