,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",371012,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"Too Good At Goodbyes - Edit","Sam Smith",231608,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
3,"Dusk Till Dawn - Radio Edit",ZAYN,228068,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,1-800-273-8255,Logic,204850,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
5,"Without You (feat. Sandro Cavazza)",Avicii,192534,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
6,Silence,Marshmello,190294,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
7,"New Rules","Dua Lipa",162237,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
8,Perfect,"Ed Sheeran",154266,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
9,Stargazing,Kygo,148457,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
10,"Helt seriöst",Kaliffa,147970,https://open.spotify.com/track/7shcnBgfWJ6AT7jmvAw4xO
11,"Glorious (feat. Skylar Grey)",Macklemore,138680,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
12,"Friends (with BloodPop®)","Justin Bieber",128556,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
13,"Lonely Together (feat. Rita Ora)",Avicii,117978,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
14,"More Than You Know","Axwell /\ Ingrosso",115627,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
15,"What Lovers Do (feat. SZA)","Maroon 5",114407,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
16,"Mi Gente","J Balvin",102378,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
17,Thunder,"Imagine Dragons",101380,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
18,"Think Before I Talk","Astrid S",98954,https://open.spotify.com/track/0Clb9aiXWa0dvVff5aN4VN
19,Unforgettable,"French Montana",98118,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
20,"Rich Love (with Seeb)",OneRepublic,94652,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
21,"The Spectre","Alan Walker",92771,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
22,Havana,"Camila Cabello",90280,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
23,"Jocelyn Flores",XXXTENTACION,89582,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,"Shape of You","Ed Sheeran",88189,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
25,"Despacito - Remix","Luis Fonsi",83287,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
26,"Look What You Made Me Do","Taylor Swift",79643,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
27,Attention,"Charlie Puth",79274,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
28,OK,"Robin Schulz",78493,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
29,"I Like Me Better",Lauv,77515,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
30,"What About Us",P!nk,75758,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
31,"XO Tour Llif3","Lil Uzi Vert",75545,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
32,"Hum With Me","John De Sohn",75515,https://open.spotify.com/track/4DfxFGwreu9BquiLRClwh8
33,Tvillingen,Darin,73285,https://open.spotify.com/track/7M4pAbgcKPAelcZxsUPPwE
34,"Jag trodde änglarna fanns",Kamferdrops,71887,https://open.spotify.com/track/3qy7P1Vr6eGIwHP9DCUHwK
35,Mama,"Jonas Blue",71676,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
36,"Hey Baby - Remix",Lamix,71225,https://open.spotify.com/track/5KN6UJklrnBWR0NXXnt4Vz
37,"Summer Air",ItaloBrothers,69431,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
38,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",64236,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
39,"Sorry Not Sorry","Demi Lovato",64062,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
40,"Something Just Like This","The Chainsmokers",63602,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
41,Congratulations,"Post Malone",62812,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
42,"Man Of The Year",Jireel,61456,https://open.spotify.com/track/1SrRg0gY3qgUhfU2XPab1X
43,"Rygg mot rygg","Molly Sandén",59999,https://open.spotify.com/track/3hxOl3gt7LxHV9b75UKuKO
44,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",57450,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
45,"2U (feat. Justin Bieber)","David Guetta",56823,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
46,"Too Much To Ask","Niall Horan",56769,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
47,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",56425,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
48,Monster,"Joakim Lundell",54430,https://open.spotify.com/track/0D1blqxc4pvxRndcmB9YMK
49,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",54201,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
50,"Tårarna i halsen",Tjuvjakt,52222,https://open.spotify.com/track/3QKxz43voebR2NmdKxHQg0
51,"Replay (feat. CIRE)",Davai,43225,https://open.spotify.com/track/164C9bSF4ryqWXI4XgxTE0
52,"Strip That Down","Liam Payne",43189,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
53,"Fireproof (feat. Teddy Sky)",VAX,41711,https://open.spotify.com/track/4q1WaJZoHTtojqDHX8QvaC
54,"Bank Account","21 Savage",41399,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
55,"Go Flex","Post Malone",38945,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
56,"Solo Dance","Martin Jensen",38399,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
57,"Symphony (feat. Zara Larsson)","Clean Bandit",37765,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
58,"First Time",Kygo,37622,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
59,"Galway Girl","Ed Sheeran",37404,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
60,"There's Nothing Holdin' Me Back","Shawn Mendes",37086,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
61,Mistakes,"Tove Styrke",36091,https://open.spotify.com/track/0sZfuG1rArPovx9CdZ40vZ
62,Believer,"Imagine Dragons",35923,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
63,Happier,"Ed Sheeran",35231,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
64,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",35166,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
65,"Your Song","Rita Ora",34926,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
66,"Stay Young","Mike Perry",34690,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri
67,"A Different Way (with Lauv)","DJ Snake",34645,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
68,Tuesday,"Burak Yeter",34414,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
69,"Feel It Still","Portugal. The Man",33910,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
70,"Let You Down",NF,32884,https://open.spotify.com/track/3gWu8y0TKCIdy2mpTqVnTl
71,"...Ready For It?","Taylor Swift",32829,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
72,"Bodak Yellow","Cardi B",32726,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
73,"Young Dumb & Broke",Khalid,31983,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
74,"Say You Won't Let Go","James Arthur",31685,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
75,Phases,ALMA,31428,https://open.spotify.com/track/6ZX2qXkhaueabbzp6vfabS
76,"It Ain't Me (with Selena Gomez)",Kygo,31075,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
77,Tired,"Alan Walker",31059,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
78,"Friday Night",Vigiland,30969,https://open.spotify.com/track/7HGHhLbAklVxGkYdwyeVML
79,HUMBLE.,"Kendrick Lamar",30907,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
80,"Another Shot",Vigiland,30639,https://open.spotify.com/track/2jhKxqWIkHiBfjAQcAMERw
81,"Good Old Days (feat. Kesha)",Macklemore,30617,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
82,"Pumped Up",Klingande,30524,https://open.spotify.com/track/4BM4ml3TgBFALLaCaJtVhi
83,"Castle on the Hill","Ed Sheeran",30354,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
84,"If I'm Lucky","Jason Derulo",29938,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
85,"Tusen Bitar",Kamferdrops,29855,https://open.spotify.com/track/1FrGraOrJtVmK7aXA6lbej
86,Questions,"Chris Brown",29847,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
87,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",29552,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
88,"My Addiction","Joakim Lundell",28941,https://open.spotify.com/track/6XAGQBdN6pdjGrhTGryIUE
89,"Pang Pang",Labyrint,28431,https://open.spotify.com/track/4b0P9EnFGvRE5o96OH9xtf
90,"Last Dance",Rhys,27976,https://open.spotify.com/track/0cbQXCWA8A17cZ9gm158Pz
91,Gift,Hov1,27238,https://open.spotify.com/track/2NHAh9RwSCEwDo9jHeeQbp
92,"All I Need","Joakim Lundell",27110,https://open.spotify.com/track/6vBgJ1SLmpB4VMcEVy1ovL
93,"Supermarket Flowers","Ed Sheeran",26840,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
94,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",26611,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
95,"Mandy Moore",Hov1,26552,https://open.spotify.com/track/2vD1hN8Oxqfh4umefOVIqP
96,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,26241,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
97,"When We Were Young",Adele,26160,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL
98,Hunter,Galantis,26124,https://open.spotify.com/track/1My0Hfu5dTCbYisBk9ZRGr
99,"Slow Hands","Niall Horan",25855,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
100,Issues,"Julia Michaels",25792,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
101,"Me Rehúso","Danny Ocean",25778,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
102,"Scared to Be Lonely","Martin Garrix",24972,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
103,"How Far I'll Go - From ""Moana""","Alessia Cara",24787,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
104,"Mask Off",Future,24576,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
105,"I Feel It Coming","The Weeknd",24250,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
106,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",23978,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
107,"Call On Me - Ryan Riback Extended Remix",Starley,23974,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
108,Photograph,"Ed Sheeran",23950,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
109,"Thinking out Loud","Ed Sheeran",23597,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
110,"I Can't Fall in Love Without You","Zara Larsson",23415,https://open.spotify.com/track/4VPXFi4vFTtS9wHe6oMQaT
111,"Bara Få Va Mig Själv",Laleh,23411,https://open.spotify.com/track/2FnUyLhe7sjXgnZlK9sc0z
112,Gråzon,Hov1,23406,https://open.spotify.com/track/6cfGXm5yLVqqh8OgyoUlJo
113,"White Iverson","Post Malone",23333,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
114,"Min Queen","Elias Abbas",23278,https://open.spotify.com/track/0Wuuv3x3IOTTrKd1MaWwKA
115,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",23151,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
116,"Friend Of Mine (feat. Vargas & Lagola)",Avicii,23067,https://open.spotify.com/track/5WEqjIUHkwZ5h3DSE7F9bM
117,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",22683,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
118,"Waiting For","Joakim Lundell",22614,https://open.spotify.com/track/3wml3LYkMHQmfFzfiasmzL
119,"Ja må du leva",Darin,22359,https://open.spotify.com/track/2q6kL6Tnbd3lJuxWL0v7ur
120,"When You Love Someone","James TW",22124,https://open.spotify.com/track/5fX2oPyLCe5mBKqGDbOWqC
121,Wait,"Martin Jensen",22029,https://open.spotify.com/track/3V9DfRoS7JfSkuTyNEsCxQ
122,"It's Gotta Be You","Isaiah Firebrace",21960,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW
123,Cataleya,Jireel,21668,https://open.spotify.com/track/0BpP7O4FoZNjbDwegdOyPD
124,Skina,Adel,21643,https://open.spotify.com/track/5XgBoFLmWyBKMtVEfES2z8
125,"Säg nåt som får mig att stanna","Norlie & KKV",21580,https://open.spotify.com/track/5sWeVXwpdXhS88GbbQNxnI
126,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",20760,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
127,"There for You","Martin Garrix",20755,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
128,"No Promises (feat. Demi Lovato)","Cheat Codes",20595,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
129,"Everybody Dies In Their Nightmares",XXXTENTACION,20498,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
130,Cardio,"Dani M",20413,https://open.spotify.com/track/5u2wMciR6CrmTK0btZAu0K
131,"Someone Like You",Adele,20402,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB
