,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1638192,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"XO TOUR Llif3","Lil Uzi Vert",1447511,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1429924,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",1419915,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,HUMBLE.,"Kendrick Lamar",1357542,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,Unforgettable,"French Montana",1175832,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
7,Congratulations,"Post Malone",1081424,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
8,Signs,Drake,999610,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
9,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",912607,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
10,Redbone,"Childish Gambino",900387,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
11,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",894844,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,Location,Khalid,844176,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
13,"Mask Off",Future,836933,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
14,DNA.,"Kendrick Lamar",832327,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
15,Believer,"Imagine Dragons",820495,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
16,"Rollin (feat. Future & Khalid)","Calvin Harris",803263,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
17,"2U (feat. Justin Bieber)","David Guetta",745222,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
18,"Body Like A Back Road","Sam Hunt",735750,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
19,Magnolia,"Playboi Carti",734261,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
20,1-800-273-8255,Logic,733867,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
