,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La musica non c'è",Coez,108375,https://open.spotify.com/track/5IKWRPO5NGaeNIXF4rkbfZ
2,"Mi Gente","J Balvin",105298,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,rockstar,"Post Malone",102395,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
4,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,97967,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
5,"More Than You Know","Axwell /\ Ingrosso",97475,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
6,Lamborghini,"Guè Pequeno",86354,https://open.spotify.com/track/7G8g5Zrr5rj2OoKoXGnRb1
7,"Glorious (feat. Skylar Grey)",Macklemore,85462,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
8,"El Party","Jake La Furia",85447,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
9,"Tran Tran","Sfera Ebbasta",82543,https://open.spotify.com/track/1S2VLr8j9KVbroLn76RF4i
10,"Me Rehúso","Danny Ocean",82085,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
11,"Without You (feat. Sandro Cavazza)",Avicii,81038,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
12,Thunder,"Imagine Dragons",79406,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
13,Habibi,Ghali,78548,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
14,"Friends (with BloodPop®)","Justin Bieber",78124,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
15,"New Rules","Dua Lipa",76892,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
16,Riccione,Thegiornalisti,73142,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
17,"Dusk Till Dawn - Radio Edit",ZAYN,71037,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",70428,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
19,"Look What You Made Me Do","Taylor Swift",69769,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
20,OK,"Robin Schulz",68786,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
21,"What About Us",P!nk,68352,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
22,"No Vacancy",OneRepublic,67599,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
23,"Milano Bachata",Rkomi,66316,https://open.spotify.com/track/0obKdyLE89Hrry8slkX9Ey
24,Attention,"Charlie Puth",66239,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
