,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",10862,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Joey Cypher","Joey Christ",8170,https://open.spotify.com/track/3g7SvCfzTu23cZpKwcEVKq
3,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",6369,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",5398,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,"2U (feat. Justin Bieber)","David Guetta",5383,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
6,Unforgettable,"French Montana",4630,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
7,HUMBLE.,"Kendrick Lamar",4515,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
8,"Fullir Vasar","Aron Can",4498,https://open.spotify.com/track/3UYdR145K9dnygSKJqUk2d
9,"Ár Eftir Ár","Herra Hnetusmjör",4170,https://open.spotify.com/track/2phqKJP6uiVVUnXlOCuHSN
10,"Shape of You","Ed Sheeran",4044,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,Attention,"Charlie Puth",3918,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
12,"XO TOUR Llif3","Lil Uzi Vert",3830,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
13,"Þetta má","Emmsjé Gauti",3613,https://open.spotify.com/track/4WiK8hgPt5QgwGdt9z7MrJ
14,Bróðir,"Úlfur Úlfur",3592,https://open.spotify.com/track/5ugWOBXogNqFeLGOkHffhd
15,"Sign of the Times","Harry Styles",3479,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
16,Malibu,"Miley Cyrus",3382,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
17,Congratulations,"Post Malone",3356,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
18,"Symphony (feat. Zara Larsson)","Clean Bandit",3284,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
19,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",3219,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
20,"Mask Off",Future,3133,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
21,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",3064,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
22,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",2876,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
23,Believer,"Imagine Dragons",2836,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
24,"Hringd'í mig","Friðrik Dór",2802,https://open.spotify.com/track/43nF52meBE9zI9W8EjMVfk
25,"Strip That Down","Liam Payne",2736,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
26,"Ekki Seena",Attan,2728,https://open.spotify.com/track/2cx4iaLF05RyNUSlm0p3y4
27,Passionfruit,Drake,2720,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
28,"There's Nothing Holdin' Me Back","Shawn Mendes",2534,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
29,"Galway Girl","Ed Sheeran",2503,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
30,Time,"Sturla Atlas",2490,https://open.spotify.com/track/3WR3mQ8SDjJgxbdOFrqfca
31,Mama,"Jonas Blue",2431,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
32,"Tala Saman",Floni,2397,https://open.spotify.com/track/2MPv2lOStdWYpsLn0ShfxN
33,"It Ain't Me (with Selena Gomez)",Kygo,2376,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
34,"Vor í Vaglaskógi",KALEO,2373,https://open.spotify.com/track/2OdpZeTpnbqPqBrclk2pib
35,Ínótt,"Aron Can",2363,https://open.spotify.com/track/3zBm6lRfxl6tlPGbKuaTUn
36,Redbone,"Childish Gambino",2353,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
37,"City Lights",Blanche,2339,https://open.spotify.com/track/3kXqUXnukwkpsxhW8emNC0
38,"Something Just Like This","The Chainsmokers",2321,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
39,Signs,Drake,2318,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
40,Neinei,Attan,2268,https://open.spotify.com/track/3mGRGwcZbu63oYmTzjCi1t
41,Thunder,"Imagine Dragons",2243,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
42,"Ekki Switcha",Birnir,2241,https://open.spotify.com/track/1nEjslQgoXyJXWewc8SUTN
43,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",2181,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
44,"Stay (with Alessia Cara)",Zedd,2173,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
45,"Call On Me - Ryan Riback Extended Remix",Starley,2075,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
46,Issues,"Julia Michaels",2034,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
47,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",1989,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
48,"That's What I Like","Bruno Mars",1971,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
49,"Solo Dance","Martin Jensen",1956,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
50,"You Don't Know Me","Jax Jones",1923,https://open.spotify.com/track/7M16mAuWuFA5rC9HvkXaGx
51,"Love On The Brain",Rihanna,1659,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
52,"Slow Hands","Niall Horan",1650,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
53,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1537,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
54,"Bad Liar","Selena Gomez",1515,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
55,"There for You","Martin Garrix",1515,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
56,"Rollin (feat. Future & Khalid)","Calvin Harris",1503,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
57,"Lítur vel út","Aron Can",1467,https://open.spotify.com/track/39jfJXs2uYHmpU3zotxEkj
58,"Svona er þetta","Emmsjé Gauti",1449,https://open.spotify.com/track/1Lj3IxnXEMEULqW400cjio
59,DNA.,"Kendrick Lamar",1443,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
60,"Sleikir Á Þér Varirnar Og Blikkar","Aron Can",1437,https://open.spotify.com/track/1U28jY25dsRIT6tFcNUWfW
61,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",1435,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
