,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Robarte un Beso","Carlos Vives",23084,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
2,Mayores,"Becky G",19800,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
3,"Mi Gente","J Balvin",17777,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
4,"Me Rehúso","Danny Ocean",17440,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
5,"Vivo Pensando En Ti (feat. Maluma)","Felipe Peláez",16437,https://open.spotify.com/track/0H7cz1bR7w9PulJL7Na774
6,"Suena El Dembow","Joey Montana",16245,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
7,"Báilame - Remix",Nacho,16113,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
8,Bonita,"J Balvin",15579,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
9,"Una Lady Como Tú","Manuel Turizo",14677,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
10,"Escápate Conmigo",Wisin,13511,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
11,"Que Va","Alex Sensation",13503,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
12,"Felices los 4",Maluma,12793,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
13,"Se Preparó",Ozuna,12379,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
14,Besame,Valentino,12094,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz
15,Criminal,"Natti Natasha",11274,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
16,"Loco Enamorado","Abraham Mateo",10961,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
17,"Si Tú La Ves (feat. Wisin)","Nicky Jam",10779,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
18,"Ahora Dice","Chris Jeday",10209,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
19,"Hey DJ",CNCO,9527,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
20,"Tú Foto",Ozuna,9453,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
21,"Cásate Conmigo","Silvestre Dangond",9252,https://open.spotify.com/track/6f4UPdDBQONKJBRqwZGjaJ
22,"Shape of You","Ed Sheeran",8992,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
23,"3 A.M.","Jesse & Joy",8925,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
24,"Loca (feat. Cali y El Dandee)","Maite Perroni",8741,https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x
25,"Bella y Sensual","Romeo Santos",8576,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
26,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",8391,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
27,"Otra vez (feat. J Balvin)","Zion & Lennox",8361,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
28,"Explícale (feat. Bad Bunny)",Yandel,8309,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
29,Báilame,Nacho,8279,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
30,"Krippy Kush",Farruko,8261,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
31,Besándote,"Piso 21",8008,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
32,"New Rules","Dua Lipa",7951,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
33,"Como Antes (feat. Wisin)",Yandel,7837,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5
34,"Me llamas (feat. Maluma) - Remix","Piso 21",7586,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
35,"Sigo Extrañándote","J Balvin",7228,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
36,"Ahora Me Llama","KAROL G",7179,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2
37,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",6912,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
38,"Me Enamoré",Shakira,6567,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
39,"La Rompe Corazones","Daddy Yankee",6260,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
40,Attention,"Charlie Puth",6234,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
41,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",6215,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
42,"El Farsante",Ozuna,5918,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
43,"Perro Fiel (feat. Nicky Jam)",Shakira,5909,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
44,"Alguien Robo","Sebastian Yatra",5789,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy
45,"El Amante","Nicky Jam",5689,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
46,"Too Good At Goodbyes - Edit","Sam Smith",5385,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
47,"There's Nothing Holdin' Me Back","Shawn Mendes",5382,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
48,Vacaciones,Wisin,5369,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
49,"Andas En Mi Cabeza","Chino & Nacho",5172,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
50,"Una Lady Como Tú (feat. Nicky Jam) - Remix","Manuel Turizo",5013,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW
51,"Look What You Made Me Do","Taylor Swift",4928,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
52,"A Ella","KAROL G",4902,https://open.spotify.com/track/3nqrj9bM1clIkejk7BVPtX
53,"Olha a Explosão","MC Kevinho",4901,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
54,"Bebe (feat. Anuel AA)",Ozuna,4617,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
55,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",4290,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
56,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,4273,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
57,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,4241,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
58,"Dure Dure",JENCARLOS,4238,https://open.spotify.com/track/42MoYJb42qprlpJU0OEhAT
59,"What Lovers Do (feat. SZA)","Maroon 5",4163,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
60,Traicionera,"Sebastian Yatra",4060,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
61,"Quédate Conmigo","Chyno Miranda",4052,https://open.spotify.com/track/0a9b4sUavOWgyc9jeScv7Y
62,"La fórmula (feat. Chris Jeday)","De La Ghetto",3947,https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT
63,"Dusk Till Dawn - Radio Edit",ZAYN,3934,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
64,Lumbra,"Cali Y El Dandee",3927,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
65,Havana,"Camila Cabello",3891,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
66,"Te Quiero Pa´Mi","Don Omar",3884,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
67,"La Estrategia","Cali Y El Dandee",3847,https://open.spotify.com/track/5fqE4mcMADOX0qTuIlpLZL
68,"Reggaetón Lento (Bailemos)",CNCO,3726,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
69,"Reggaetón Lento (Remix)",CNCO,3645,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
70,Safari,"J Balvin",3612,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
71,"Sé Que Te Duele","Alejandro Fernández",3603,https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg
72,"Friends (with BloodPop®)","Justin Bieber",3543,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
73,"Kung Fu",Dasoul,3510,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq
74,Imitadora,"Romeo Santos",3509,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe
