,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mwaka Moon",Kalash,172205,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,rockstar,"Post Malone",141831,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Friday,Booba,135384,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
4,Reine,Dadju,126506,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
5,Tueurs,Damso,118824,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
6,Havana,"Camila Cabello",115273,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,Salé,Niska,114266,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
8,113,Booba,110222,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
9,"Petite fille",Booba,101432,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ
10,"Bling Bling",Kaaris,97760,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
11,Réseaux,Niska,93180,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
12,"Gucci Gang","Lil Pump",90937,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
13,"Drapeau noir",Booba,88690,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM
14,Ridin',Booba,86203,https://open.spotify.com/track/06IYJV7Ed3FfpJurK7OIFG
15,Trône,Booba,81961,https://open.spotify.com/track/5uTod3SFov0HLe1QAPn960
16,"Catchu Catchu",Lartiste,79982,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL
17,"Dusk Till Dawn - Radio Edit",ZAYN,79798,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"Tout va bien",Orelsan,78461,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
19,"Tuba Life",Niska,78341,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
20,Noche,Lacrim,74745,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z
21,"New Rules","Dua Lipa",73241,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
22,"River (feat. Ed Sheeran)",Eminem,73048,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
23,"De l'autre côté (feat. Nekfeu)",Ninho,72927,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
