,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Love Someone","Lukas Graham",98565,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
2,"Falling Down - Bonus Track","Lil Peep",74970,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,"I Love It (& Lil Pump)","Kanye West",72677,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Eastside (with Halsey & Khalid)","benny blanco",61505,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,Shotgun,"George Ezra",55393,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
6,"Promises (with Sam Smith)","Calvin Harris",53751,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,Better,Khalid,50208,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
8,"Su Casa",KESI,48074,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
9,"In My Mind",Dynoro,46757,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,"Chopper Tale (feat. Branco & Gilli)",ATYPISK,45341,https://open.spotify.com/track/6vOwDZnFovhiJiQEgiePTE
11,"Be Alright","Dean Lewis",45299,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,"Body (feat. brando)","Loud Luxury",42701,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
13,Happier,Marshmello,41459,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,AMG,MellemFingaMuzik,39996,https://open.spotify.com/track/12upFOLFbpQ5nTENWm2Glj
15,"Rum Bum Bum",NAVID,37949,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
16,"Lucid Dreams","Juice WRLD",35169,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,"Tjep (feat. Kesi)","Benny Jamz",34449,https://open.spotify.com/track/6Xc6N2ptIEj8z77KDLlj9g
18,Youngblood,"5 Seconds of Summer",33591,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Lucky You (feat. Joyner Lucas)",Eminem,31637,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
20,"In My Feelings",Drake,28346,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
21,Oui,Sivas,27425,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
22,"Blah Blah Blah","Armin van Buuren",26888,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
23,"Taste (feat. Offset)",Tyga,26038,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
24,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",25532,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
25,"No Brainer","DJ Khaled",25234,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
26,"Desert Eagle",ZK,24275,https://open.spotify.com/track/02vZaMYB8dM8lF9AN1KzJs
27,Killshot,Eminem,23964,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
28,"Kom Over",KESI,23880,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
29,Rise,"Jonas Blue",23782,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
30,"New Eyes","Nicklas Sahl",23645,https://open.spotify.com/track/5nvPhsgDEqEHQ3bLTfqDsd
31,"Girls Like You (feat. Cardi B)","Maroon 5",23602,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,SAD!,XXXTENTACION,23275,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,"No Stylist (feat. Drake)","French Montana",22427,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
34,"SICKO MODE","Travis Scott",21663,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
35,"Better Now","Post Malone",21512,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
36,Wild,"Hugo Helmig",21170,https://open.spotify.com/track/0kTUf60V9AQTqNVKZAmJKc
37,"Bedre Dage (feat. PAY)",Omar,20842,https://open.spotify.com/track/0MsrVYtuuRZqqgfUlZyqoY
