,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,B.O.B.A.,JóiPé,16382,https://open.spotify.com/track/6uP2DBITa982EzgIWSrlDY
2,rockstar,"Post Malone",12578,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
3,"O Shit",JóiPé,9705,https://open.spotify.com/track/4QQQy4piBADsklMVcueNAH
4,"Ég Vil Það","Chase Anthony",8576,https://open.spotify.com/track/3BgrvYaXaaVuDxT9u0Rs1s
5,"Sagan Af Okkur",JóiPé,8482,https://open.spotify.com/track/4ranVZMGU28qHZS6DBBdHc
6,"Labba Inn",JóiPé,6307,https://open.spotify.com/track/2nhWiRTIwfiN0INbjxkiYZ
7,"Too Good At Goodbyes - Edit","Sam Smith",6089,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
8,Taktlaus,JóiPé,6066,https://open.spotify.com/track/5Mb8tSc33qkWgGq55ZLxFT
9,GerviGlingur,JóiPé,5223,https://open.spotify.com/track/7gFDpAsvOi9Hc1ccLuOR7t
10,"Geri Ekki Neitt (feat. Unnsteinn)","Aron Can",4762,https://open.spotify.com/track/5N6Oj5rlYlOXkXYt89c3Gy
11,Stælar,JóiPé,4565,https://open.spotify.com/track/0JSGfsnq19l7d2xLnmCV19
12,Leika,Floni,4360,https://open.spotify.com/track/01BH84YKAUW6My06QFJ8wi
13,"Jocelyn Flores",XXXTENTACION,4311,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
14,"Joey Cypher","Joey Christ",4186,https://open.spotify.com/track/24nlSZHHUx0XAzo7WDzUTa
15,"Friends (with BloodPop®)","Justin Bieber",4056,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
16,Havana,"Camila Cabello",4034,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
17,"New Rules","Dua Lipa",3999,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,Perfect,"Ed Sheeran",3874,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
19,Unforgettable,"French Montana",3815,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
20,Draumórar,JóiPé,3647,https://open.spotify.com/track/3hU3DHiL8gF3WBJGNhnMuU
21,"Fullir Vasar","Aron Can",3618,https://open.spotify.com/track/3UYdR145K9dnygSKJqUk2d
22,"Dusk Till Dawn - Radio Edit",ZAYN,3524,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
23,Túristi,"Joey Christ",3078,https://open.spotify.com/track/1Oz474AZobVP06urFHuBKt
24,"Bank Account","21 Savage",3063,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
25,"Mi Gente","J Balvin",3004,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
26,1-800-273-8255,Logic,2964,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
27,"XO Tour Llif3","Lil Uzi Vert",2951,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
28,"What Lovers Do (feat. SZA)","Maroon 5",2837,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
29,"Feel It Still","Portugal. The Man",2798,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
30,Congratulations,"Post Malone",2684,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",2663,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
32,"Ár Eftir Ár","Herra Hnetusmjör",2634,https://open.spotify.com/track/2phqKJP6uiVVUnXlOCuHSN
33,"Sorry Not Sorry","Demi Lovato",2613,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
34,Spreða,JóiPé,2585,https://open.spotify.com/track/17U0aj0fP0lUVGrkRqZzly
35,"Look What You Made Me Do","Taylor Swift",2580,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
36,"I Know","Sturla Atlas",2575,https://open.spotify.com/track/745YR4QDaT3pxvaZcBBPbF
37,"Despacito - Remix","Luis Fonsi",2489,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
38,"2U (feat. Justin Bieber)","David Guetta",2485,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
