,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,13272,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Solo (feat. Demi Lovato)","Clean Bandit",12902,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
3,"Girls Like You (feat. Cardi B)","Maroon 5",11022,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
4,"One Kiss (with Dua Lipa)","Calvin Harris",10450,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
5,"Back To You","Selena Gomez",10413,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
6,"Born To Be Yours",Kygo,10216,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
7,changes,XXXTENTACION,9809,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
8,"Jackie Chan",Tiësto,9352,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
9,Moonlight,XXXTENTACION,9175,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
10,"Better Now","Post Malone",9122,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Jocelyn Flores",XXXTENTACION,9039,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,Rise,"Jonas Blue",8662,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
13,Nevermind,"Dennis Lloyd",8257,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
14,"Start Again (feat. Logic)",OneRepublic,7786,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
15,"no tears left to cry","Ariana Grande",7773,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,Youngblood,"5 Seconds of Summer",7689,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"I Like It","Cardi B",7565,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
18,"Lucid Dreams","Juice WRLD",7435,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
19,Flames,"David Guetta",7236,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
20,"Ocean (feat. Khalid)","Martin Garrix",6961,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
21,"Bed (feat. Ariana Grande)","Nicki Minaj",6896,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
22,FRIENDS,Marshmello,6866,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
23,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,6831,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
