,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,FRIENDS,Marshmello,13436,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,10990,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
3,"In My Blood","Shawn Mendes",10449,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
4,"Sick Boy","The Chainsmokers",10246,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
5,IDGAF,"Dua Lipa",10093,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",9893,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
7,"God's Plan",Drake,9823,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
8,"The Middle",Zedd,9786,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
9,"Love Lies (with Normani)",Khalid,9004,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
10,SAD!,XXXTENTACION,8234,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
11,"Havana (feat. Young Thug)","Camila Cabello",8121,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
12,"All The Stars (with SZA)","Kendrick Lamar",7422,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
13,rockstar,"Post Malone",7348,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
14,Kokalero,Yzomandias,7202,https://open.spotify.com/track/1QOfWykNRo4EOEv0k3kROq
15,"More Than You Know","Axwell /\ Ingrosso",7100,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
16,Heaven,"Julia Michaels",7039,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
17,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",6944,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
18,Everyday,Logic,6797,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
19,Thunder,"Imagine Dragons",6790,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
20,"Like I Do","David Guetta",6655,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
21,Nevermind,"Dennis Lloyd",6542,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,Wolves,"Selena Gomez",6459,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
23,"Lost In Japan","Shawn Mendes",6428,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
24,Believer,"Imagine Dragons",6411,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
25,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6386,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
26,"Say Something (feat. Chris Stapleton)","Justin Timberlake",6329,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
27,"Shape of You","Ed Sheeran",6252,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"Everybody Hates Me","The Chainsmokers",6134,https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF
29,"River (feat. Ed Sheeran)",Eminem,6094,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
30,Mine,Bazzi,5864,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
31,Delicate,"Taylor Swift",5837,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
32,"Feel It Still","Portugal. The Man",5832,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
33,"New Rules","Dua Lipa",5687,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
34,Breathe,"Jax Jones",5656,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
35,"Freaky Friday (feat. Chris Brown)","Lil Dicky",5555,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
36,"Whatever It Takes","Imagine Dragons",5494,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
