,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,54444,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,FRIENDS,Marshmello,42175,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
3,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,39778,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
4,IDGAF,"Dua Lipa",38530,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
5,"Psycho (feat. Ty Dolla $ign)","Post Malone",37148,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
6,"The Middle",Zedd,35480,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
7,"All The Stars (with SZA)","Kendrick Lamar",33745,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
8,"Freaky Friday (feat. Chris Brown)","Lil Dicky",33346,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
9,"Love Lies (with Normani)",Khalid,32092,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
10,Paradise,"George Ezra",28103,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
11,"Feel It Still","Portugal. The Man",27514,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
12,SAD!,XXXTENTACION,27369,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,Breathe,"Jax Jones",27107,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
14,Lullaby,Sigala,25251,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
15,"In My Blood","Shawn Mendes",24644,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
16,Strangers,Sigrid,23891,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc
17,"This Morning","Picture This",23866,https://open.spotify.com/track/3phOtFs7faVgUInMMaJ3RD
18,"Never Be the Same","Camila Cabello",23252,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
19,"This Is Me","Keala Settle",22065,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
20,"Look Alive (feat. Drake)","BlocBoy JB",20846,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
21,"Say Something (feat. Chris Stapleton)","Justin Timberlake",20794,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
22,"Sick Boy","The Chainsmokers",19391,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
23,Barking,Ramz,18985,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
24,rockstar,"Post Malone",18926,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
