,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Una Lady Como Tú","Manuel Turizo",20551,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
2,"Mi Gente","J Balvin",19898,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,"Me Rehúso","Danny Ocean",18546,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
4,Mayores,"Becky G",17973,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
5,"Robarte un Beso","Carlos Vives",16190,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
6,"Escápate Conmigo",Wisin,15451,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
7,Bonita,"J Balvin",14406,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
8,"Se Preparó",Ozuna,13939,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
9,"New Rules","Dua Lipa",13847,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,"Tú Foto",Ozuna,13633,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
11,"Ahora Dice","Chris Jeday",13561,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
12,"Shape of You","Ed Sheeran",12974,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
13,"Felices los 4",Maluma,12660,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
14,"Ahora Me Llama","KAROL G",12547,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2
15,"Krippy Kush",Farruko,12172,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
16,"El Farsante",Ozuna,12118,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
17,"Báilame - Remix",Nacho,10300,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
18,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",9861,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
19,"Hey DJ",CNCO,9114,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
20,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,9091,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
21,Unforgettable,"French Montana",9091,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
22,"Otra vez (feat. J Balvin)","Zion & Lennox",9071,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
23,"Too Good At Goodbyes - Edit","Sam Smith",8961,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
24,"Explícale (feat. Bad Bunny)",Yandel,8927,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
25,rockstar,"Post Malone",8891,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
26,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",8747,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
27,"Loco Enamorado","Abraham Mateo",8698,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
28,"La Rompe Corazones","Daddy Yankee",8667,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
29,"Si Tú La Ves (feat. Wisin)","Nicky Jam",8199,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
30,"Suena El Dembow","Joey Montana",8073,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
