,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Paradinha,Anitta,440295,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
2,"Fazer Falta","Mc Livinho",397886,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
3,K.O.,"Pabllo Vittar",384397,https://open.spotify.com/track/1J0iYsJuVhqfDhBoSLuO9A
4,"Sua Cara (feat. Anitta & Pabllo Vittar)","Major Lazer",346211,https://open.spotify.com/track/5gUFvcHTgDNthj7DmZl2L7
5,"Despacito - Remix","Luis Fonsi",316061,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,"Shape of You","Ed Sheeran",312700,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
7,"Hear Me Now",Alok,280493,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
8,"Never Let Me Go",Alok,270880,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
9,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",252796,https://open.spotify.com/track/4FHw39Ke6pVt5tNKvLr4r3
10,"Vai Embrazando","Mc Zaac",238701,https://open.spotify.com/track/1zhfU6YXa2pXUAQdG1NvBZ
11,Rabetão,"MC Lan",230923,https://open.spotify.com/track/2evRcqkyzWqaD9DJtP2oaU
12,"Bum Bum Tam Tam","MC Fioti",227880,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
13,"Sorte Que Cê Beija Bem - Ao Vivo","Maiara & Maraisa",226482,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM
14,"Te Assumi Pro Brasil - Ao Vivo","Matheus & Kauan",216912,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT
15,"Você Partiu Meu Coração (feat. Anitta & Wesley Safadão)","Nego do Borel",213231,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
16,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",211339,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
17,"Tô Apaixonado Nessa Mina","MC Kevinho",208280,https://open.spotify.com/track/4F6wWmmWUG7MxMp0Yva7Qk
18,"O Grave Bater","MC Kevinho",207927,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
