,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mayores,"Becky G",245128,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
2,"Mi Gente","J Balvin",231542,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,"Me Rehúso","Danny Ocean",214280,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
4,"Báilame - Remix",Nacho,189058,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
5,"Se Preparó",Ozuna,179878,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
6,"Felices los 4",Maluma,171627,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
7,"Una Lady Como Tú","Manuel Turizo",161170,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
8,Bonita,"J Balvin",159375,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
9,"La isla del amor (feat. Maki)","Demarco Flamenco",157776,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
10,"Suena El Dembow","Joey Montana",152286,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
11,Criminal,"Natti Natasha",147445,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
12,"Que Va","Alex Sensation",141427,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
13,"Loco Enamorado","Abraham Mateo",138273,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
14,"No vaya a ser","Pablo Alborán",135937,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
15,"Escápate Conmigo",Wisin,127591,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
16,"Robarte un Beso","Carlos Vives",123447,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
17,"New Rules","Dua Lipa",122517,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Ahora Dice","Chris Jeday",120983,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
19,"Mala Mujer","C. Tangana",117746,https://open.spotify.com/track/6puxHBNwu2Nmm7uD3Rd2MP
