,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",1439533,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"I Fall Apart","Post Malone",904182,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
3,"Bartier Cardi (feat. 21 Savage)","Cardi B",895873,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
4,"Gucci Gang","Lil Pump",894150,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
5,"No Limit",G-Eazy,845706,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
6,"Ric Flair Drip (& Metro Boomin)",Offset,793743,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
7,"Him & I (with Halsey)",G-Eazy,776332,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
8,"Candy Paint","Post Malone",757171,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
9,Havana,"Camila Cabello",737754,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"XO Tour Llif3","Lil Uzi Vert",731948,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
11,"Bank Account","21 Savage",679261,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
12,Perfect,"Ed Sheeran",663431,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,"River (feat. Ed Sheeran)",Eminem,659993,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
14,"Let You Down",NF,652246,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
15,"Too Good At Goodbyes","Sam Smith",644173,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
16,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",625138,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
17,MotorSport,Migos,618693,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
