,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"River (feat. Ed Sheeran)",Eminem,10379,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,rockstar,"Post Malone",9848,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Wolves,"Selena Gomez",8807,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
4,Havana,"Camila Cabello",8778,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Him & I (with Halsey)",G-Eazy,8666,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
6,"Let You Down",NF,6974,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
7,"Shape of You","Ed Sheeran",6565,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
8,"More Than You Know","Axwell /\ Ingrosso",6360,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
9,"New Rules","Dua Lipa",6356,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
10,Silence,Marshmello,6290,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Perfect,"Ed Sheeran",6045,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
12,Thunder,"Imagine Dragons",5992,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
13,"Gucci Gang","Lil Pump",5699,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
14,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",5689,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
15,"What Lovers Do (feat. SZA)","Maroon 5",5539,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
16,"Dusk Till Dawn - Radio Edit",ZAYN,5534,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
17,Stargazing,Kygo,5380,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
18,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",5296,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",5231,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
20,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",5166,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
21,"I Miss You (feat. Julia Michaels)","Clean Bandit",5027,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
22,Believer,"Imagine Dragons",4949,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
23,"Man's Not Hot","Big Shaq",4888,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
24,"Feel It Still","Portugal. The Man",4825,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
25,"Too Good At Goodbyes","Sam Smith",4707,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
26,"Never Be the Same","Camila Cabello",4667,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
27,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4543,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
28,"Whatever It Takes","Imagine Dragons",4409,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
29,"All Falls Down (feat. Juliander)","Alan Walker",4339,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
30,"Something Just Like This","The Chainsmokers",4297,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
