,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"River (feat. Ed Sheeran)",Eminem,81631,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,rockstar,"Post Malone",55735,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",47091,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
4,"Let You Down",NF,44654,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
5,Perfect,"Ed Sheeran",40966,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
6,"Candy Paint","Post Malone",40499,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
7,Wolves,"Selena Gomez",39344,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,Havana,"Camila Cabello",38885,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,"Stilen Lagt (feat. Benny Jamz, Gilli & MellemFingaMuzik)",Molo,36946,https://open.spotify.com/track/6gNQyLZeyk4JMwpsNST9bv
10,"Him & I (with Halsey)",G-Eazy,33980,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,"What Lovers Do (feat. SZA)","Maroon 5",33196,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
12,Silence,Marshmello,33044,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,UPN,Gulddreng,32395,https://open.spotify.com/track/7kqzLGw8qLEWN9CxSkii1o
14,"Too Good At Goodbyes","Sam Smith",32243,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
15,"Good Together","Scarlet Pleasure",30675,https://open.spotify.com/track/4iZrD0uy5IxST6eKg3uJHr
16,"I Fall Apart","Post Malone",28685,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,1-800-273-8255,Logic,26735,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
18,"I Miss You (feat. Julia Michaels)","Clean Bandit",26538,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
19,"Shape of You","Ed Sheeran",26244,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
20,"Ca Ca",ZK,25382,https://open.spotify.com/track/5DyuG6Bg2I1qdOgZ8PNHfJ
21,"Young Dumb & Broke",Khalid,25319,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
22,Følelsen,KESI,25180,https://open.spotify.com/track/7LSpHN7E9EKZo2YovzqOAV
23,"Gucci Gang","Lil Pump",25154,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
24,Ensom,Gulddreng,25095,https://open.spotify.com/track/2lEpqKYhwFGg2IEe8eqYHz
25,"Think Before I Talk","Astrid S",24975,https://open.spotify.com/track/0Clb9aiXWa0dvVff5aN4VN
26,"Rica (feat. Kesi & Sivas)",Gilli,24657,https://open.spotify.com/track/69oJmQ3NnWHQriYQ4L8dKa
27,"Koldt Udenfor","Page Four",24532,https://open.spotify.com/track/0rEwD7QVscNnz05ooEb0qB
28,"Habibi Aiwa",Gilli,24369,https://open.spotify.com/track/1UUj1iScVn6wOXiBSyBhLn
29,"Hele Dagen",Blak,24282,https://open.spotify.com/track/7wfsGWv53bIsy4QCgUqylx
30,"New Rules","Dua Lipa",23752,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
31,"Man's Not Hot","Big Shaq",23751,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
32,"Gi Mig Det Hele",NODE,23635,https://open.spotify.com/track/5l7xuwTFa8MPhqnNXM7Yz5
