,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",381520,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,Unforgettable,"French Montana",142627,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,1-800-273-8255,Logic,141217,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
4,Havana,"Camila Cabello",131324,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Too Good At Goodbyes - Edit","Sam Smith",128801,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
6,"Bodak Yellow","Cardi B",127845,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
7,Silence,Marshmello,127019,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,"Dusk Till Dawn - Radio Edit",ZAYN,125973,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
9,"Bank Account","21 Savage",120134,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
10,"Mi Gente","J Balvin",115404,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
11,"What Lovers Do (feat. SZA)","Maroon 5",115244,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
12,"XO Tour Llif3","Lil Uzi Vert",111192,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,"Glorious (feat. Skylar Grey)",Macklemore,107413,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
14,"New Rules","Dua Lipa",107113,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"Sorry Not Sorry","Demi Lovato",105974,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
16,"Jocelyn Flores",XXXTENTACION,103529,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
17,"Look What You Made Me Do","Taylor Swift",96174,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
18,HUMBLE.,"Kendrick Lamar",95672,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
