,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",25182,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"River (feat. Ed Sheeran)",Eminem,24792,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,Havana,"Camila Cabello",21897,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Qa bone",Azet,20348,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
5,"Was du Liebe nennst",Bausa,18046,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
6,Perfect,"Ed Sheeran",17978,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
7,"Échame La Culpa","Luis Fonsi",17410,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
8,Wolves,"Selena Gomez",16673,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,"Him & I (with Halsey)",G-Eazy,16401,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
10,"Shape of You","Ed Sheeran",16217,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
11,"Let You Down",NF,15937,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,"Dusk Till Dawn - Radio Edit",ZAYN,15776,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
13,"New Rules","Dua Lipa",15287,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
14,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",13864,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
15,"Too Good At Goodbyes","Sam Smith",13713,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
16,Stargazing,Kygo,13665,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
17,"What Lovers Do (feat. SZA)","Maroon 5",13577,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
18,Silence,Marshmello,13386,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
19,"Gucci Gang","Lil Pump",12604,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
20,Unforgettable,"French Montana",12267,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
21,"More Than You Know","Axwell /\ Ingrosso",12234,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
22,Thunder,"Imagine Dragons",11009,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
23,"I Like Me Better",Lauv,10662,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
24,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",9988,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
25,"Feel It Still","Portugal. The Man",9755,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
26,OK,"Robin Schulz",9684,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
27,"Man's Not Hot","Big Shaq",9570,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
28,"Your Song","Rita Ora",9195,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
29,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",8782,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
30,"Mi Gente","J Balvin",8690,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
31,Anywhere,"Rita Ora",8663,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
32,"Sag Nix","RAF Camora",8517,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
33,"Something Just Like This","The Chainsmokers",8502,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
34,"Glorious (feat. Skylar Grey)",Macklemore,8501,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
35,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",8433,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
36,Mama,"Jonas Blue",8334,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
37,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",8007,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
38,"What About Us",P!nk,7999,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
39,"Gotham City","RAF Camora",7991,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
40,"How Long","Charlie Puth",7925,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
41,"All Falls Down (feat. Juliander)","Alan Walker",7895,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
42,Du,Nemo,7609,https://open.spotify.com/track/0EM85Qj3526QtxCBOQL6rT
43,"No Limit",G-Eazy,7585,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
44,Attention,"Charlie Puth",7564,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
45,"Me Rehúso","Danny Ocean",7541,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
46,"All I Want for Christmas Is You","Mariah Carey",7460,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
47,"XO Tour Llif3","Lil Uzi Vert",7419,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
48,"Symphony (feat. Zara Larsson)","Clean Bandit",7395,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
49,"I Miss You (feat. Julia Michaels)","Clean Bandit",7366,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
50,Primo,"RAF Camora",7328,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
51,Corazón,Maluma,7279,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
52,"Mwaka Moon",Kalash,7278,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
53,"Lonely Together (feat. Rita Ora)",Avicii,7263,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
54,"Feel Good","Felix Jaehn",7113,https://open.spotify.com/track/6a9vKVMFfNBi741DVSit3H
55,"It Ain't Me (with Selena Gomez)",Kygo,7097,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
56,"Without You (feat. Sandro Cavazza)",Avicii,6984,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
57,Naked,"James Arthur",6880,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
58,"Friends (with BloodPop®)","Justin Bieber",6666,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
59,"Galway Girl","Ed Sheeran",6662,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
60,Believer,"Imagine Dragons",6576,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
61,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",6549,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
62,"Whatever It Takes","Imagine Dragons",6541,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
63,"Walk On Water (feat. Beyoncé)",Eminem,6487,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
64,"Rich Love (with Seeb)",OneRepublic,6185,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
65,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",6167,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
66,"Last Christmas",Wham!,6165,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
67,"There's Nothing Holdin' Me Back","Shawn Mendes",6127,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
68,"I Fall Apart","Post Malone",6108,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
69,Downtown,Anitta,6056,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
70,Sensualidad,"Bad Bunny",6024,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
71,"Summer Air",ItaloBrothers,6012,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
72,1-800-273-8255,Logic,5878,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
73,"Bartier Cardi (feat. 21 Savage)","Cardi B",5833,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
74,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,5814,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
75,Kogong,"Mark Forster",5813,https://open.spotify.com/track/2rv1aetlu3MEQ5sJWJuMG1
76,Congratulations,"Post Malone",5771,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
77,"Ric Flair Drip (& Metro Boomin)",Offset,5750,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
78,Gjynah,Azet,5717,https://open.spotify.com/track/1nP69R7Nc3yIbiN6EUNyZi
79,"Bank Account","21 Savage",5675,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
