,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",30704,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,"Mi Gente","J Balvin",22044,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
3,"New Rules","Dua Lipa",22016,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Dusk Till Dawn - Radio Edit",ZAYN,21893,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,Unforgettable,"French Montana",20519,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
6,1-800-273-8255,Logic,19210,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
7,"Felices los 4",Maluma,17973,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
8,Silence,Marshmello,17600,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
9,Havana,"Camila Cabello",17434,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"Friends (with BloodPop®)","Justin Bieber",17308,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
11,"Too Good At Goodbyes - Edit","Sam Smith",16829,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
12,"Me Rehúso","Danny Ocean",15872,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
13,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",15809,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
14,"Jocelyn Flores",XXXTENTACION,15766,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
15,"What Lovers Do (feat. SZA)","Maroon 5",15695,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
16,"XO Tour Llif3","Lil Uzi Vert",14605,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
17,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",14284,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
18,"Sorry Not Sorry","Demi Lovato",14129,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
19,"Look What You Made Me Do","Taylor Swift",13786,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
20,Congratulations,"Post Malone",13537,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,Attention,"Charlie Puth",13329,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
22,Mama,"Jonas Blue",12798,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
23,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",12689,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
24,"Glorious (feat. Skylar Grey)",Macklemore,12660,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
25,"Shape of You","Ed Sheeran",12235,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
26,"2U (feat. Justin Bieber)","David Guetta",12141,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
27,Thunder,"Imagine Dragons",11965,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
28,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",11889,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
29,"Strip That Down","Liam Payne",11691,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
30,"Feel It Still","Portugal. The Man",11312,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
31,HUMBLE.,"Kendrick Lamar",11028,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
32,"What About Us",P!nk,10679,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
33,"More Than You Know","Axwell /\ Ingrosso",9977,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
34,"There's Nothing Holdin' Me Back","Shawn Mendes",9800,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
35,"Bank Account","21 Savage",9773,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
36,"No Promises (feat. Demi Lovato)","Cheat Codes",9716,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
37,"Without You (feat. Sandro Cavazza)",Avicii,9359,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
38,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",9027,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
39,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",8842,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
40,Aleluia,"Wet Bed Gang",8734,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
41,"Lonely Together (feat. Rita Ora)",Avicii,8500,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,"Something Just Like This","The Chainsmokers",8436,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
43,Believer,"Imagine Dragons",8397,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
44,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",8293,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
45,"Mask Off",Future,8256,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
46,"Esfrega Esfrega","Deejay Telio",8084,https://open.spotify.com/track/3029IUQQ26whiZDLqUMWLC
47,"Too Much To Ask","Niall Horan",8013,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
48,"Bodak Yellow","Cardi B",7939,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
