,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Thunder,"Imagine Dragons",25804,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
2,OK,"Robin Schulz",24244,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
3,"Despacito - Remix","Luis Fonsi",21810,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,"2U (feat. Justin Bieber)","David Guetta",20303,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
5,"There's Nothing Holdin' Me Back","Shawn Mendes",18452,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
6,"More Than You Know","Axwell /\ Ingrosso",18404,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
7,Mama,"Jonas Blue",18162,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
8,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",18162,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
9,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",16833,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
10,"Little Hollywood","Alle Farben",15474,https://open.spotify.com/track/1f3flfdU4VDM2OBDD2FMia
11,"Strip That Down","Liam Payne",15292,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
12,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",15193,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
13,Believer,"Imagine Dragons",15076,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
14,Unforgettable,"French Montana",14960,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
15,Attention,"Charlie Puth",14732,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
16,"Shape of You","Ed Sheeran",14576,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
17,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",13882,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
18,"There for You","Martin Garrix",13704,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
19,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",13459,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
